date,fund_id,universe,method,periods_per_year,gross_return,turnover,trading_cost,net_return,growth_gross,growth_net,drawdown_gross,drawdown_net,is_rebalance
2021-02-01,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,0.007892512239460883,0.03993143290277307,3.993143290277307e-05,0.007852265647235068,0.9960472837518651,0.995011502646429,-0.03192454188374061,-0.03196319852394136,True
2021-02-02,combined_equal_weight,combined,equal_weight,252,0.02165809971638417,0,0,0.02165809971638417,1.04447637832281,1.043384180105067,-0.0244251565197301,-0.02446977488527613,False
2021-02-02,combined_max_sharpe,combined,max_sharpe,252,0.02652667340618104,0,0,0.02652667340618104,1.121449988635183,1.120175922445585,-0.006839953426209577,-0.006975246162247983,False
2021-02-02,combined_min_variance,combined,minimum_variance,252,0.009203072046364546,0,0,0.009203072046364546,0.9946268837620856,0.9936024501490622,-0.01763700575194616,-0.01766647442871594,False
2021-02-02,combined_risk_parity,combined,risk_parity,252,0.01832226228081173,0,0,0.01832226228081173,1.03195773930165,1.030882713345981,-0.01796079643715787,-0.01800182235547043,False
2021-02-02,crypto_equal_weight,crypto,equal_weight,365,0.0424332765031768,0,0,0.0424332765031768,1.619953488808618,1.618099936135656,0,0,False
2021-02-02,crypto_max_sharpe,crypto,max_sharpe,365,0.07320692166615228,0,0,0.07320692166615228,1.829137345781024,1.827050827050585,0,0,False
2021-02-02,crypto_min_variance,crypto,minimum_variance,365,0.03562251595422995,0,0,0.03562251595422995,1.397351210132108,1.395676667112491,-0.04360748749371146,-0.04379739647202374,False
2021-02-02,crypto_risk_parity,crypto,risk_parity,365,0.04281415313968633,0,0,0.04281415313968633,1.590288442689897,1.588457111129266,0,0,False
2021-02-02,equity_equal_weight,equity,equal_weight,252,0.01746136858239966,0,0,0.01746136858239966,1.015456971780665,1.014415815111882,-0.01994504911676387,-0.01996987767012559,False
2021-02-02,equity_max_sharpe,equity,max_sharpe,252,0.01559388202303712,0,0,0.01559388202303712,0.9936344165664788,0.9925079125695143,-0.02176266536001326,-0.02189360697204523,False
2021-02-02,equity_min_variance,equity,minimum_variance,252,0.007595745473627831,0,0,0.007595745473627831,0.9982143410218103,0.997187072681866,-0.0215997665431783,-0.0216282723390312,False
2021-02-02,equity_risk_parity,equity,risk_parity,252,0.01549194174204269,0,0,0.01549194174204269,1.012697148651192,1.011660273420649,-0.01667826438718822,-0.01670176463315332,False
2021-02-02,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,0.01582485670986841,0,0,0.01582485670986841,1.011809589293492,1.01075741710048,-0.01660488647471059,-0.01664415485070336,False
2021-02-03,combined_equal_weight,combined,equal_weight,252,0.009589675205373144,0,0,0.009589675205373144,1.05449256755061,1.053389895506699,-0.0150697106322214,-0.01511475687340136,False
2021-02-03,combined_max_sharpe,combined,max_sharpe,252,0.00754578133161235,0,0,0.00754578133161235,1.129912205023763,1.128628525009297,0,0,False
2021-02-03,combined_min_variance,combined,minimum_variance,252,-0.005901952754036684,0,0,-0.005901952754036684,0.988756642886227,0.9877382554319873,-0.02343486573131226,-0.02346416048534405,False
2021-02-03,combined_risk_parity,combined,risk_parity,252,0.003998254328814552,0,0,0.003998254328814552,1.036083768799967,1.035004444617116,-0.01403435394044705,-0.01407554389081522,False
2021-02-03,crypto_equal_weight,crypto,equal_weight,365,0.04689380394391118,0,0,0.04689380394391118,1.695919270111065,1.693978797302457,0,0,False
2021-02-03,crypto_max_sharpe,crypto,max_sharpe,365,0.06328932577737456,0,0,0.06328932577737456,1.944902215149722,1.942683642055611,0,0,False
2021-02-03,crypto_min_variance,crypto,minimum_variance,365,0.04782443457131792,0,0,0.04782443457131792,1.464178741654222,1.462424114561527,0,0,False
2021-02-03,crypto_risk_parity,crypto,risk_parity,365,0.04783120557833734,0,0,0.04783120557833734,1.666353856121051,1.664434929764061,0,0,False
2021-02-03,equity_equal_weight,equity,equal_weight,252,0.001869028892936521,0,0,0.001869028892936521,1.017354890200457,1.016311787579778,-0.01811329809689743,-0.01813817305554288,False
2021-02-03,equity_max_sharpe,equity,max_sharpe,252,-0.009902455572305575,0,0,-0.009902455572305575,0.9837949959013154,0.9826796470601329,-0.03144961710545646,-0.03157926207399264,False
2021-02-03,equity_min_variance,equity,minimum_variance,252,-0.006183521279994745,0,0,-0.006183521279994745,0.9920418614021059,0.991020945197802,-0.02764972520711051,-0.02767805473676799,False
2021-02-03,equity_risk_parity,equity,risk_parity,252,-0.001727653273720794,0,0,-0.001727653273720794,1.010947559107037,1.00991247523738,-0.0183771034028406,-0.01840056304852877,False
2021-02-03,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,-0.002052025754840159,0,0,-0.002052025754840159,1.009733329957268,1.008683316848694,-0.01862283857484848,-0.01866202637112235,False
2021-02-04,combined_equal_weight,combined,equal_weight,252,0.003664813476174679,0,0,0.003664813476174679,1.058357086122696,1.057250372991418,-0.01146012483465364,-0.0115053361619053,False
2021-02-04,combined_max_sharpe,combined,max_sharpe,252,-0.007031256073187585,0,0,-0.007031256073187585,1.121967502970021,1.120692848838453,-0.007031256073187442,-0.007031256073187442,False
2021-02-04,combined_min_variance,combined,minimum_variance,252,0.002152229065082723,0,0,0.002152229065082723,0.9908846736713405,0.9898640944140222,-0.02133307386539263,-0.02136243166844554,False
2021-02-04,combined_risk_parity,combined,risk_parity,252,0.003913313849856074,0,0,0.003913313849856074,1.040138289762023,1.039054741844899,-0.01017596092223982,-0.01021731206181109,False
2021-02-04,crypto_equal_weight,crypto,equal_weight,365,-0.0222956071787778,0,0,-0.0222956071787778,1.658107720257749,1.656210511468623,-0.02229560717877777,-0.02229560717877777,False
2021-02-04,crypto_max_sharpe,crypto,max_sharpe,365,-0.0198669146729771,0,0,-0.0198669146729771,1.906263008794058,1.904088511902304,-0.01986691467297708,-0.01986691467297708,False
2021-02-04,crypto_min_variance,crypto,minimum_variance,365,-0.02001063722521977,0,0,-0.02001063722521977,1.434879592022101,1.433160076135623,-0.0200106372252199,-0.02001063722521979,False
2021-02-04,crypto_risk_parity,crypto,risk_parity,365,-0.02224745647110943,0,0,-0.02224745647110943,1.629281721241533,1.627405486115141,-0.02224745647110948,-0.02224745647110937,False
2021-02-04,equity_equal_weight,equity,equal_weight,252,0.009279172224144908,0,0,0.009279172224144908,1.026795101439703,1.02574231969016,-0.009002202285340766,-0.009027308063011663,False
2021-02-04,equity_max_sharpe,equity,max_sharpe,252,-0.007076089246739669,0,0,-0.007076089246739669,0.9768335747098218,0.9757261181765807,-0.03830316605478212,-0.03843189364395061,False
2021-02-04,equity_min_variance,equity,minimum_variance,252,0.001017381633250241,0,0,0.001017381633250241,0.9930511465713118,0.9920291917056125,-0.02666047389645043,-0.02668883224805108,False
2021-02-04,equity_risk_parity,equity,risk_parity,252,0.007418091702237478,0,0,0.007418091702237478,1.018446860806646,1.017404098589925,-0.01109533473886681,-0.01111896841035809,False
2021-02-04,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,0.00748395403615968,0,0,0.00748395403615968,1.017290127787446,1.01623225642903,-0.01127825700660567,-0.01131773808254566,False
2021-02-05,combined_equal_weight,combined,equal_weight,252,0.02035155025922444,0,0,0.02035155025922444,1.079896293553128,1.078767057093936,0,0,False
2021-02-05,combined_max_sharpe,combined,max_sharpe,252,0.02855908276990877,0,0,0.02855908276990877,1.15400986575249,1.152698808668075,0,0,False
2021-02-05,combined_min_variance,combined,minimum_variance,252,0.01371017024280743,0,0,0.01371017024280743,1.004469871238363,1.003435299665681,-0.007915383697082001,-0.007945144000612747,False
2021-02-05,combined_risk_parity,combined,risk_parity,252,0.01686176599297042,0,0,0.01686176599297042,1.057676858204319,1.056575039755774,0,0,False
2021-02-05,crypto_equal_weight,crypto,equal_weight,365,0.08746080262147181,0,0,0.08746080262147181,1.803127152304351,1.801064012111787,0,0,False
2021-02-05,crypto_max_sharpe,crypto,max_sharpe,365,0.0903612983790945,0,0,0.0903612983790945,2.078515409320729,2.076144422066514,0,0,False
2021-02-05,crypto_min_variance,crypto,minimum_variance,365,0.06632971281321748,0,0,0.06632971281321748,1.530054743282473,1.528221172401068,0,0,False
2021-02-05,crypto_risk_parity,crypto,risk_parity,365,0.08435829634114402,0,0,0.08435829634114402,1.766725151505235,1.764690640380046,0,0,False
2021-02-05,equity_equal_weight,equity,equal_weight,252,0.006292140440643846,0,0,0.006292140440643846,1.033255840421727,1.032196434421562,-0.002766704965751487,-0.002791968712501425,False
2021-02-05,equity_max_sharpe,equity,max_sharpe,252,0.008874462695884718,0,0,0.008874462695884718,0.9855024478286719,0.9843851632137393,-0.02976862337718478,-0.0298984933545412,False
2021-02-05,equity_min_variance,equity,minimum_variance,252,0.01375648261489803,0,0,0.01375648261489803,1.006712037404824,1.005676024034782,-0.01327074562721398,-0.01329949408998543,False
2021-02-05,equity_risk_parity,equity,risk_parity,252,0.00777060972553972,0,0,0.00777060972553972,1.026360813888175,1.025309948773231,-0.003410942529357031,-0.003434759848885971,False
2021-02-05,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,0.007644641578655567,0,0,0.007644641578655567,1.025066946195886,1.024000987790099,-0.003719833660397631,-0.003759616555012224,False
2021-02-06,crypto_equal_weight,crypto,equal_weight,365,0.02757191105099895,0,0,0.02757191105099895,1.852842813761327,1.850722788850888,0,0,False
2021-02-06,crypto_max_sharpe,crypto,max_sharpe,365,0.04432322976840553,0,0,0.04432322976840553,2.170641925385223,2.168165848318161,0,0,False
2021-02-06,crypto_min_variance,crypto,minimum_variance,365,0.001457196752483283,0,0,0.001457196752483283,1.532284334085506,1.530448091330567,0,0,False
2021-02-06,crypto_risk_parity,crypto,risk_parity,365,0.02484480184289214,0,0,0.02484480184289214,1.810619087805237,1.808534029654295,0,0,False
2021-02-07,crypto_equal_weight,crypto,equal_weight,365,0.0001994448052696088,0,0,0.0001994448052696088,1.853212353635513,1.851091905897119,0,0,False
2021-02-07,crypto_max_sharpe,crypto,max_sharpe,365,-0.000732116588707938,0,0,-0.000732116588707938,2.169052762423503,2.166578498133537,-0.0007321165887080872,-0.0007321165887079761,False
2021-02-07,crypto_min_variance,crypto,minimum_variance,365,-0.004755110058124465,0,0,-0.004755110058124465,1.52499815343659,1.523170642218044,-0.004755110058124568,-0.004755110058124457,False
2021-02-07,crypto_risk_parity,crypto,risk_parity,365,-0.0009135520018187884,0,0,-0.0009135520018187884,1.808964993113041,1.806881839771147,-0.0009135520018187515,-0.0009135520018187515,False
2021-02-08,combined_equal_weight,combined,equal_weight,252,0.02566129467818718,0,0,0.02566129467818718,1.107607830563877,1.106449616435145,0,0,False
2021-02-08,combined_max_sharpe,combined,max_sharpe,252,0.03185271412997452,0,0,0.03185271412997452,1.190768212109474,1.189415394298541,0,0,False
2021-02-08,combined_min_variance,combined,minimum_variance,252,0.004625265437191309,0,0,0.004625265437191309,1.009115811016502,1.008076454275682,-0.003326729010527107,-0.003356626963361031,False
2021-02-08,combined_risk_parity,combined,risk_parity,252,0.01941064706126351,0,0,0.01941064706126351,1.078207050403789,1.077083844946214,0,0,False
2021-02-08,crypto_equal_weight,crypto,equal_weight,365,0.07760565153646398,0,0,0.07760565153646398,1.997032105774821,1.99474709930814,0,0,False
2021-02-08,crypto_max_sharpe,crypto,max_sharpe,365,0.09625033180165141,0,0,0.09625033180165141,2.377824810502054,2.375112397453214,0,0,False
2021-02-08,crypto_min_variance,crypto,minimum_variance,365,0.1235964549502694,0,0,0.1235964549502694,1.713482519007059,1.711429133880519,0,0,False
2021-02-08,crypto_risk_parity,crypto,risk_parity,365,0.08400042207231996,0,0,0.08400042207231996,1.960918816048588,1.958660676946733,0,0,False
2021-02-08,equity_equal_weight,equity,equal_weight,252,0.01347289403368649,0,0,0.01347289403368649,1.047176786869416,1.046103107604472,0,0,False
2021-02-08,equity_max_sharpe,equity,max_sharpe,252,0.01201057675224085,0,0,0.01201057675224085,0.9973389006178395,0.996208196770285,-0.01811558496082399,-0.01824701475151147,False
2021-02-08,equity_min_variance,equity,minimum_variance,252,0.003606511257382214,0,0,0.003606511257382214,1.010342755700667,1.009303005936743,-0.009712095463330295,-0.009740947607756345,False
2021-02-08,equity_risk_parity,equity,risk_parity,252,0.01023110028827457,0,0,0.01023110028827457,1.036861614307021,1.035799997685696,0,0,False
2021-02-08,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,0.01013066350120758,0,0,0.01013066350120758,1.035451554494007,1.034374797222305,0,0,False
2021-02-09,combined_equal_weight,combined,equal_weight,252,0.0100604185811107,0,0,0.0100604185811107,1.118750828963065,1.117580962715392,0,0,False
2021-02-09,combined_max_sharpe,combined,max_sharpe,252,-0.001987518685493734,0,0,-0.001987518685493734,1.188401538037814,1.187051408977559,-0.001987518685493628,-0.001987518685493739,False
2021-02-09,combined_min_variance,combined,minimum_variance,252,-0.003613187879102271,0,0,-0.003613187879102271,1.005469685999527,1.004434084649885,-0.006927896792691457,-0.006957686718604528,False
2021-02-09,combined_risk_parity,combined,risk_parity,252,0.00630831366147837,0,0,0.00630831366147837,1.085008718669753,1.083878427679846,0,0,False
2021-02-09,crypto_equal_weight,crypto,equal_weight,365,0.06258442625868822,0,0,0.06258442625868822,2.122015214334918,2.119587202049522,0,0,False
2021-02-09,crypto_max_sharpe,crypto,max_sharpe,365,0.01537106811206402,0,0,0.01537106811206402,2.414374517622837,2.411620411888275,0,0,False
2021-02-09,crypto_min_variance,crypto,minimum_variance,365,0.07139691988261987,0,0,0.07139691988261987,1.835819893136875,1.833619902636968,0,0,False
2021-02-09,crypto_risk_parity,crypto,risk_parity,365,0.06210109008851182,0,0,0.06210109008851182,2.082694012100279,2.080295640098627,0,0,False
2021-02-09,equity_equal_weight,equity,equal_weight,252,-0.002856636384463359,0,0,-0.002856636384463359,1.04418538355908,1.043114771405389,-0.002856636384463429,-0.002856636384463207,False
2021-02-09,equity_max_sharpe,equity,max_sharpe,252,-0.006910071387466623,0,0,-0.006910071387466623,0.9904472176170728,0.989324327013823,-0.02490047636298565,-0.02503099796443697,False
2021-02-09,equity_min_variance,equity,minimum_variance,252,-0.002587746586061129,0,0,-0.002587746586061129,1.007728244683851,1.006691185528829,-0.01227470960751254,-0.01230348708990037,False
2021-02-09,equity_risk_parity,equity,risk_parity,252,-0.002872268816129749,0,0,-0.002872268816129749,1.033883469025604,1.032824901652596,-0.002872268816129897,-0.002872268816129675,False
2021-02-09,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,-0.002732778628326031,0,0,-0.002732778628326031,1.032621894615219,1.031548079882776,-0.002732778628326105,-0.002732778628326105,False
2021-02-10,combined_equal_weight,combined,equal_weight,252,0.01121330356879939,0,0,0.01121330356879939,1.131295721626074,1.13011273731303,0,0,False
2021-02-10,combined_max_sharpe,combined,max_sharpe,252,-0.003634760861962743,0,0,-0.003634760861962743,1.184081982639058,1.18273676097507,-0.005615055392326096,-0.005615055392326096,False
2021-02-10,combined_min_variance,combined,minimum_variance,252,-0.005304896811027269,0,0,-0.005304896811027269,1.000135773068683,0.9991056654773388,-0.01219604182611622,-0.01222567371954619,False
2021-02-10,combined_risk_parity,combined,risk_parity,252,0.006177870283408771,0,0,0.006177870283408771,1.091711761790062,1.090574488009037,0,0,False
2021-02-10,crypto_equal_weight,crypto,equal_weight,365,0.05518613757970988,0,0,0.05518613757970988,2.239121037899442,2.236559032994019,0,0,False
2021-02-10,crypto_max_sharpe,crypto,max_sharpe,365,0.07369356741538963,0,0,0.07369356741538963,2.592298388903274,2.589341323292093,0,0,False
2021-02-10,crypto_min_variance,crypto,minimum_variance,365,0.001604374014222155,0,0,0.001604374014222155,1.838765234868216,1.836561714760719,0,0,False
2021-02-10,crypto_risk_parity,crypto,risk_parity,365,0.04806220902565526,0,0,0.04806220902565526,2.182792887046323,2.180279243988207,0,0,False
2021-02-10,equity_equal_weight,equity,equal_weight,252,0.001838061380919084,0,0,0.001838061380919084,1.04610466038712,1.045032080382576,-0.001023825676562007,-0.001023825676561785,False
2021-02-10,equity_max_sharpe,equity,max_sharpe,252,-0.0006420109492114704,0,0,-0.0006420109492114704,0.9898113396587466,0.9886891699635588,-0.02552650093373143,-0.02565693873888553,False
2021-02-10,equity_min_variance,equity,minimum_variance,252,-0.005616377458662928,0,0,-0.005616377458662928,1.002068462485951,1.00103722784659,-0.01782214766382417,-0.01785076352100867,False
2021-02-10,equity_risk_parity,equity,risk_parity,252,0.000285017050008505,0,0,0.000285017050008505,1.034178143441999,1.033119274359241,-0.002588070411706167,-0.002588070411705945,False
2021-02-10,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,0.0001500190742670792,0,0,0.0001500190742670792,1.032776807595917,1.031702831770782,-0.00258316952297899,-0.002583169522978879,False
2021-02-11,combined_equal_weight,combined,equal_weight,252,0.01492391598237804,0,0,0.01492391598237804,1.148179083926845,1.146978444855305,0,0,False
2021-02-11,combined_max_sharpe,combined,max_sharpe,252,0.0168672501861881,0,0,0.0168672501861881,1.204054189681189,1.202686277826838,0,0,False
2021-02-11,combined_min_variance,combined,minimum_variance,252,-0.00325868415214967,0,0,-0.00325868415214967,0.9968766464749862,0.9958498956789248,-0.01541498293004817,-0.01544451826249671,False
2021-02-11,combined_risk_parity,combined,risk_parity,252,0.0103799707325502,0,0,0.0103799707325502,1.103043697925824,1.101894619276237,0,0,False
2021-02-11,crypto_equal_weight,crypto,equal_weight,365,0.07265675787478715,0,0,0.07265675787478715,2.401808313002444,2.399060161126934,0,0,False
2021-02-11,crypto_max_sharpe,crypto,max_sharpe,365,0.03261138299881262,0,0,0.03261138299881262,2.676836824511004,2.673783324900624,0,0,False
2021-02-11,crypto_min_variance,crypto,minimum_variance,365,0.1154190643283776,0,0,0.1154190643283776,2.050993797796255,2.048535949459722,0,0,False
2021-02-11,crypto_risk_parity,crypto,risk_parity,365,0.07512042798444207,0,0,0.07512042798444207,2.346765222922639,2.344062753922197,0,0,False
2021-02-11,equity_equal_weight,equity,equal_weight,252,-0.001144870281242182,0,0,-0.001144870281242182,1.044907006250374,1.043835654210801,-0.002167523810214012,-0.002167523810213789,False
2021-02-11,equity_max_sharpe,equity,max_sharpe,252,0.001318253079894791,0,0,0.001318253079894791,0.9911161615057664,0.9899925125069219,-0.0242418982423116,-0.02437250799750401,False
2021-02-11,equity_min_variance,equity,minimum_variance,252,-0.004212769204989351,0,0,-0.004212769204989351,0.9978469793258989,0.9968200890400699,-0.02195983627396869,-0.02198833157915125,False
2021-02-11,equity_risk_parity,equity,risk_parity,252,-0.001313808907493846,0,0,-0.001313808907493846,1.032819430985209,1.031761953054084,-0.003898479089239792,-0.003898479089239681,False
2021-02-11,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,-0.001181657399292572,0,0,-0.001181657399292572,1.031556419239403,1.030483712485749,-0.003761774500890991,-0.003761774500890991,False
2021-02-12,combined_equal_weight,combined,equal_weight,252,0.0139228587589893,0,0,0.0139228587589893,1.164165019142384,1.162947663742631,0,0,False
2021-02-12,combined_max_sharpe,combined,max_sharpe,252,0.0213761169498067,0,0,0.0213761169498067,1.229792192853719,1.228395040355592,0,0,False
2021-02-12,combined_min_variance,combined,minimum_variance,252,0.004069464891479828,0,0,0.004069464891479828,1.000933400988952,0.9999024718665741,-0.01140824877040492,-0.01143790429585179,False
2021-02-12,combined_risk_parity,combined,risk_parity,252,0.01009258434541061,0,0,0.01009258434541061,1.114176259483814,1.113015583661037,0,0,False
2021-02-12,crypto_equal_weight,crypto,equal_weight,365,0.04505755537995386,0,0,0.04505755537995386,2.510027924077586,2.507155947196752,0,0,False
2021-02-12,crypto_max_sharpe,crypto,max_sharpe,365,0.02088896540692851,0,0,0.02088896540692851,2.732753176338206,2.729635892280095,0,0,False
2021-02-12,crypto_min_variance,crypto,minimum_variance,365,0.009337244237365446,0,0,0.009337244237365446,2.070144427815601,2.067663629948851,0,0,False
2021-02-12,crypto_risk_parity,crypto,risk_parity,365,0.04056488239315593,0,0,0.04056488239315593,2.441961478194844,2.439149383857228,0,0,False
2021-02-12,equity_equal_weight,equity,equal_weight,252,0.004569257067789125,0,0,0.004569257067789125,1.049681454973866,1.048605207651414,0,0,False
2021-02-12,equity_max_sharpe,equity,max_sharpe,252,0.003190217867664339,0,0,0.003190217867664339,0.9942780379931331,0.9931508043091755,-0.02112901731156591,-0.02126004374033297,False
2021-02-12,equity_min_variance,equity,minimum_variance,252,0.004255037879415603,0,0,0.004255037879415603,1.002092856020791,1.001061596277898,-0.01779823832972471,-0.01782685488351021,False
2021-02-12,equity_risk_parity,equity,risk_parity,252,0.003976268181282954,0,0,0.003976268181282954,1.036926198025647,1.035864515278671,0,0,False
2021-02-12,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,0.003854243934761963,0,0,0.003854243934761963,1.035532289311622,1.034455448084469,0,0,False
2021-02-13,crypto_equal_weight,crypto,equal_weight,365,0.09119036415089735,0,0,0.09119036415089735,2.738918284503141,2.735784411004712,0,0,False
2021-02-13,crypto_max_sharpe,crypto,max_sharpe,365,-0.008346735156010381,0,0,-0.008346735156010381,2.709943609328565,2.706852344414893,-0.008346735156010365,-0.008346735156010365,False
2021-02-13,crypto_min_variance,crypto,minimum_variance,365,0.09786746497345972,0,0,0.09786746497345972,2.272744215094847,2.270020627829767,0,0,False
2021-02-13,crypto_risk_parity,crypto,risk_parity,365,0.09001946782190223,0,0,0.09001946782190223,2.66178555090353,2.658720313330177,0,0,False
2021-02-14,crypto_equal_weight,crypto,equal_weight,365,-0.03338887802924205,0,0,-0.03338887802924205,2.647468875969805,2.644439638991374,-0.03338887802924206,-0.03338887802924206,False
2021-02-14,crypto_max_sharpe,crypto,max_sharpe,365,-0.01790169374462927,0,0,-0.01790169374462927,2.66143102876915,2.658395102733246,-0.02609900820410926,-0.02609900820410926,False
2021-02-14,crypto_min_variance,crypto,minimum_variance,365,-0.02732108242438336,0,0,-0.02732108242438336,2.2106503830647,2.208001207151779,-0.02732108242438347,-0.02732108242438325,False
2021-02-14,crypto_risk_parity,crypto,risk_parity,365,-0.03133714114256352,0,0,-0.03133714114256352,2.57837280140363,2.575403619612748,-0.03133714114256347,-0.03133714114256347,False
2021-02-15,crypto_equal_weight,crypto,equal_weight,365,-0.04309076243020926,0,0,-0.04309076243020926,2.533387423594017,2.530488718746568,-0.0750408882484821,-0.07504088824848199,False
2021-02-15,crypto_max_sharpe,crypto,max_sharpe,365,-0.01033049405527605,0,0,-0.01033049405527605,2.633937131347923,2.630932567927885,-0.03615988661028413,-0.03615988661028413,False
2021-02-15,crypto_min_variance,crypto,minimum_variance,365,-0.05786189324232384,0,0,-0.05786189324232384,2.082737966603708,2.080242077024641,-0.08360212611220275,-0.08360212611220286,False
2021-02-15,crypto_risk_parity,crypto,risk_parity,365,-0.0435473227582417,0,0,-0.0435473227582417,2.466091568829834,2.463251686956728,-0.07351981530114937,-0.07351981530114937,False
2021-02-16,combined_equal_weight,combined,equal_weight,252,0.0008342773644169146,0,0,0.0008342773644169146,1.165136255666301,1.163917884654493,0,0,False
2021-02-16,combined_max_sharpe,combined,max_sharpe,252,-0.004782714824130237,0,0,-0.004782714824130237,1.223910447502357,1.222519977186195,-0.004782714824130174,-0.004782714824130396,False
2021-02-16,combined_min_variance,combined,minimum_variance,252,-0.009815553212491173,0,0,-0.009815553212491173,0.9911086859293855,0.9900878759466663,-0.02111182371002884,-0.0211411881500877,False
2021-02-16,combined_risk_parity,combined,risk_parity,252,-0.001930339545397881,0,0,-0.001930339545397881,1.112025520989589,1.110867085665252,-0.001930339545398008,-0.001930339545398008,False
2021-02-16,crypto_equal_weight,crypto,equal_weight,365,-0.0008328998028954496,0,0,-0.0008328998028954496,2.531277365708248,2.528381075191495,-0.07581128651034619,-0.07581128651034619,False
2021-02-16,crypto_max_sharpe,crypto,max_sharpe,365,0.009516039831380673,0,0,0.009516039831380673,2.659001782003182,2.655968627037964,-0.02698794570018515,-0.02698794570018503,False
2021-02-16,crypto_min_variance,crypto,minimum_variance,365,0.009671983319180916,0,0,0.009671983319180916,2.102882173474924,2.100362143693481,-0.07473874116222712,-0.07473874116222723,False
2021-02-16,crypto_risk_parity,crypto,risk_parity,365,0.0006485534173109953,0,0,0.0006485534173109953,2.4676909609442,2.464849237256001,-0.07291894341129201,-0.0729189434112919,False
2021-02-16,equity_equal_weight,equity,equal_weight,252,0.00138970384149029,0,0,0.00138970384149029,1.051140201324184,1.050062458336694,0,0,False
2021-02-16,equity_max_sharpe,equity,max_sharpe,252,-0.004423935254050673,0,0,-0.004423935254050673,0.9898794163285268,0.9887571694534033,-0.02545947916104863,-0.02558992593737819,False
2021-02-16,equity_min_variance,equity,minimum_variance,252,-0.01086186922667011,0,0,-0.01086186922667011,0.9912082544657127,0.9901881961312856,-0.02846678541919223,-0.02849509114371274,False
2021-02-16,equity_risk_parity,equity,risk_parity,252,-0.002261605471231258,0,0,-0.002261605471231258,1.034581080062929,1.033521798423463,-0.002261605471231332,-0.002261605471231332,False
2021-02-16,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,-0.002231231351373722,0,0,-0.002231231351373722,1.03322177720235,1.032147338657103,-0.002231231351373708,-0.002231231351373708,False
2021-02-17,combined_equal_weight,combined,equal_weight,252,0.01151420932195419,0,0,0.01151420932195419,1.178551878402641,1.177319478811971,0,0,False
2021-02-17,combined_max_sharpe,combined,max_sharpe,252,0.01252374775722593,0,0,0.01252374775722593,1.239238393224311,1.237830509008645,0,0,False
2021-02-17,combined_min_variance,combined,minimum_variance,252,0.0065809241549627,0,0,0.0065809241549627,0.9976310970208117,0.9966035691650195,-0.01466983486567464,-0.01469939255088648,False
2021-02-17,combined_risk_parity,combined,risk_parity,252,0.009063464777963184,0,0,0.009063464777963184,1.122104325131275,1.120935390369177,0,0,False
2021-02-17,crypto_equal_weight,crypto,equal_weight,365,0.04158977278900385,0,0,0.04158977278900385,2.636552616214002,2.633535869632726,-0.0373744879021497,-0.03737448790214992,False
2021-02-17,crypto_max_sharpe,crypto,max_sharpe,365,0.03907265037987582,0,0,0.03907265037987582,2.762896028990859,2.759744360622137,0,0,False
2021-02-17,crypto_min_variance,crypto,minimum_variance,365,0.04745700877670122,0,0,0.04745700877670122,2.202678671237892,2.200039048380994,-0.03082860948082122,-0.03082860948082133,False
2021-02-17,crypto_risk_parity,crypto,risk_parity,365,0.04301742396196968,0,0,0.04301742396196968,2.573844669218257,2.57088070189738,-0.03303830455290491,-0.03303830455290468,False
2021-02-17,equity_equal_weight,equity,equal_weight,252,0.002531418214618,0,0,0.002531418214618,1.053801076775933,1.052720605570214,0,0,False
2021-02-17,equity_max_sharpe,equity,max_sharpe,252,-0.004144672532430574,0,0,-0.004144672532430574,0.9857766903012516,0.984659094771926,-0.0294986304895104,-0.02962853660666909,False
2021-02-17,equity_min_variance,equity,minimum_variance,252,0.006257025664617371,0,0,0.006257025664617371,0.9974102699528852,0.9963838290872802,-0.02238787716153201,-0.02241635999569724,False
2021-02-17,equity_risk_parity,equity,risk_parity,252,0.002625332528732957,0,0,0.002625332528732957,1.03729719942603,1.036235136820018,0,0,False
2021-02-17,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,0.002399846647091173,0,0,0.002399846647091173,1.03570135102007,1.034624333987084,0,0,False
2021-02-18,combined_equal_weight,combined,equal_weight,252,-0.004112435878182193,0,0,-0.004112435878182193,1.173705159373599,1.172477827947222,-0.004112435878182108,-0.004112435878182219,False
2021-02-18,combined_max_sharpe,combined,max_sharpe,252,0.0008506523429683044,0,0,0.0008506523429683044,1.240292554267003,1.238883472431331,0,0,False
2021-02-18,combined_min_variance,combined,minimum_variance,252,-0.0007645315915014049,0,0,-0.0007645315915014049,0.9968683765304751,0.9958416342521897,-0.01542315090497903,-0.01545268599240679,False
