date,sector,model,headline_count,observed_ticker_count,eligible_ticker_count,coverage,compound_mean,index_0_100,causal_expanding_mean,causal_expanding_std,causal_z,descriptive_full_sample_z
2020-01-07,Industrials,plain_vader,13,4,5,0.8,0.03005714285714286,51.50285714285714,,,,-0.7042311345658878
2020-01-07,Materials,finance_vader,3,3,5,0.6,0.1272666666666667,56.36333333333333,,,,0.1557353688364495
2020-01-07,Materials,plain_vader,3,3,5,0.6,0.1272666666666667,56.36333333333333,,,,0.2141693670401098
2020-01-07,RealEstate,finance_vader,2,2,5,0.4,0.29295,64.64750000000001,,,,0.9625785654498851
2020-01-07,RealEstate,plain_vader,2,2,5,0.4,0,50,,,,-0.8504537922059332
2020-01-07,Tech,finance_vader,21,4,5,0.8,0.009102678571428571,50.45513392857143,,,,-1.060804803412176
2020-01-07,Tech,plain_vader,21,4,5,0.8,0.009102678571428571,50.45513392857143,,,,-1.02978108981841
2020-01-07,Utilities,finance_vader,1,1,5,0.2,0.6369,81.845,,,,2.768416140808652
2020-01-07,Utilities,plain_vader,1,1,5,0.2,0.6369,81.845,,,,2.860766960091757
2020-01-08,Comm,finance_vader,20,4,5,0.8,0.1962025,59.810125,,,,0.7445908879953012
2020-01-08,Comm,plain_vader,20,4,5,0.8,0.1929775,59.648875,,,,0.7666005223377232
2020-01-08,Consumer,finance_vader,16,4,5,0.8,0.07176250000000001,53.588125,,,,-0.396721491636689
2020-01-08,Consumer,plain_vader,16,4,5,0.8,0.07176250000000001,53.588125,,,,-0.3740747502206901
2020-01-08,Energy,finance_vader,17,5,5,1,-0.01925499999999999,49.03725,,,,-1.110420913965253
2020-01-08,Energy,plain_vader,17,5,5,1,-0.01887499999999999,49.05625,,,,-1.115387166727836
2020-01-08,Financials,finance_vader,4,3,5,0.6,0.4676833333333333,73.38416666666666,,,,3.297233276128808
2020-01-08,Financials,plain_vader,4,3,5,0.6,0.4676833333333333,73.38416666666666,,,,3.390824472022735
2020-01-08,Healthcare,finance_vader,13,3,5,0.6,0.2571518518518519,62.8575925925926,,,,1.144767569995124
2020-01-08,Healthcare,plain_vader,13,3,5,0.6,0.2571518518518519,62.8575925925926,,,,1.209637651860305
2020-01-08,Industrials,finance_vader,12,3,5,0.6,0.02034285714285714,51.01714285714286,,,,-0.8025614509940513
2020-01-08,Industrials,plain_vader,12,3,5,0.6,0.02034285714285714,51.01714285714286,,,,-0.7925927175211204
2020-01-08,Materials,finance_vader,6,2,5,0.4,-0.1031,44.845,,,,-1.427522435223584
2020-01-08,Materials,plain_vader,6,2,5,0.4,-0.09959999999999998,45.02,,,,-1.389897655700878
2020-01-08,RealEstate,finance_vader,3,2,5,0.4,-0.09434999999999999,45.28250000000001,,,,-1.4656330342679
2020-01-08,RealEstate,plain_vader,3,2,5,0.4,-0.1008,44.96,,,,-1.485997257246916
2020-01-08,Tech,finance_vader,22,4,5,0.8,0.089318125,54.46590625,,,,-0.3123325059349147
2020-01-08,Tech,plain_vader,22,4,5,0.8,0.087443125,54.37215625,,,,-0.2960944835285276
2020-01-08,Utilities,finance_vader,3,3,5,0.6,0.2797333333333333,63.98666666666667,,,,0.5510597692893966
2020-01-08,Utilities,plain_vader,3,3,5,0.6,0.2797333333333333,63.98666666666667,,,,0.6122887416697071
2020-01-09,Comm,finance_vader,6,5,5,1,0.16018,58.009,,,,0.4484211443923382
2020-01-09,Comm,plain_vader,6,5,5,1,0.16018,58.009,,,,0.4930741810038953
2020-01-09,Consumer,finance_vader,25,5,5,1,0.3203362698412698,66.01681349206349,,,,2.668756451817465
2020-01-09,Consumer,plain_vader,25,5,5,1,0.2834562698412698,64.1728134920635,,,,2.259540338209395
2020-01-09,Energy,finance_vader,10,4,5,0.8,0.10351,55.1755,,,,-0.08408653261165147
2020-01-09,Energy,plain_vader,10,4,5,0.8,0.10351,55.1755,,,,-0.06948058036487487
2020-01-09,Financials,finance_vader,11,5,5,1,0.2881973333333333,64.40986666666666,,,,1.678356074733979
2020-01-09,Financials,plain_vader,11,5,5,1,0.2615293333333333,63.07646666666666,,,,1.496174008151062
2020-01-09,Healthcare,finance_vader,8,3,5,0.6,0.3543444444444444,67.71722222222222,,,,1.940502418955544
2020-01-09,Healthcare,plain_vader,8,3,5,0.6,0.1590444444444445,57.95222222222223,,,,0.3942086715228847
2020-01-09,Industrials,finance_vader,9,5,5,1,0.03371666666666667,51.68583333333333,,,,-0.6817730878542744
2020-01-09,Industrials,plain_vader,9,5,5,1,0.03371666666666667,51.68583333333333,,,,-0.6709439402026053
2020-01-09,Materials,finance_vader,6,3,5,0.6,0.04242222222222222,52.12111111111111,,,,-0.4273812371444705
2020-01-09,Materials,plain_vader,6,3,5,0.6,0.04242222222222222,52.12111111111111,,,,-0.3857256170744058
2020-01-09,RealEstate,finance_vader,1,1,5,0.2,0,50,,,,-0.8740973657076808
2020-01-09,RealEstate,plain_vader,1,1,5,0.2,0,50,,,,-0.8504537922059332
2020-01-09,Tech,finance_vader,17,5,5,1,0.1149793333333333,55.74896666666667,,,,-0.0728935398450678
2020-01-09,Tech,plain_vader,17,5,5,1,0.09154333333333334,54.57716666666666,,,,-0.2576945499781402
2020-01-09,Utilities,finance_vader,5,4,5,0.8,0.074,53.7,,,,-0.7261706110201549
2020-01-09,Utilities,plain_vader,5,4,5,0.8,0.074,53.7,,,,-0.6828682871777858
2020-01-10,Comm,finance_vader,8,4,5,0.8,0.03584583333333334,51.79229166666667,,,,-0.5738293452392728
2020-01-10,Comm,plain_vader,8,4,5,0.8,0.03584583333333334,51.79229166666667,,,,-0.5438545395121108
2020-01-10,Consumer,finance_vader,15,5,5,1,0.004144000000000004,50.20719999999999,,,,-1.230610845496584
2020-01-10,Consumer,plain_vader,15,5,5,1,0.004144000000000004,50.20719999999999,,,,-1.215295075176577
2020-01-10,Energy,finance_vader,15,5,5,1,0.07396200000000001,53.6981,,,,-0.3311123811860516
2020-01-10,Energy,plain_vader,15,5,5,1,0.07396200000000001,53.6981,,,,-0.3219988449712628
2020-01-10,Financials,finance_vader,7,3,5,0.6,0.2193583333333333,60.96791666666667,,,,1.057461477568638
2020-01-10,Financials,plain_vader,7,3,5,0.6,0.2193583333333333,60.96791666666667,,,,1.108603043183453
2020-01-10,Healthcare,finance_vader,12,5,5,1,0.24778,62.389,,,,1.068038377791426
2020-01-10,Healthcare,plain_vader,12,5,5,1,0.24778,62.389,,,,1.131742620268104
2020-01-10,Industrials,finance_vader,8,3,5,0.6,0.09254999999999998,54.6275,,,,-0.1504075095769231
2020-01-10,Industrials,plain_vader,8,3,5,0.6,0.09254999999999998,54.6275,,,,-0.1357932748046163
2020-01-10,Materials,finance_vader,4,4,5,0.8,-0.10715,44.6425,,,,-1.455357165825999
2020-01-10,Materials,plain_vader,4,4,5,0.8,-0.10715,44.6425,,,,-1.443280138899648
2020-01-10,RealEstate,finance_vader,6,5,5,1,-0.08412,45.794,,,,-1.40149514460843
2020-01-10,RealEstate,plain_vader,6,5,5,1,-0.08412,45.794,,,,-1.380829945769896
2020-01-10,Tech,finance_vader,21,4,5,0.8,0.3068658333333333,65.34329166666667,,,,1.717556253858441
2020-01-10,Tech,plain_vader,21,4,5,0.8,0.3068658333333333,65.34329166666667,,,,1.758878516488797
2020-01-10,Utilities,finance_vader,7,4,5,0.8,0.1561208333333333,57.80604166666667,,,,-0.2163493706296627
2020-01-10,Utilities,plain_vader,7,4,5,0.8,0.1561208333333333,57.80604166666667,,,,-0.1658914182221143
2020-01-13,Comm,finance_vader,14,2,5,0.4,0.00154791666666667,50.07739583333334,,,,-0.8558199118374393
2020-01-13,Comm,plain_vader,14,2,5,0.4,0.00154791666666667,50.07739583333334,,,,-0.8298941358595717
2020-01-13,Consumer,finance_vader,29,5,5,1,0.08908528571428571,54.45426428571428,,,,-0.1830922838556953
2020-01-13,Consumer,plain_vader,29,5,5,1,0.08908528571428571,54.45426428571428,,,,-0.1585674640828341
2020-01-13,Energy,finance_vader,19,5,5,1,0.1354715,56.773575,,,,0.1831165491268988
2020-01-13,Energy,plain_vader,19,5,5,1,0.1345435,56.727175,,,,0.1957328203614799
2020-01-13,Financials,finance_vader,33,5,5,1,0.19619,59.80950000000001,,,,0.848494278858715
2020-01-13,Financials,plain_vader,33,5,5,1,0.19619,59.80950000000001,,,,0.8956753604941363
2020-01-13,Healthcare,finance_vader,24,5,5,1,0.1657025,58.28512500000001,,,,0.396053761234067
2020-01-13,Healthcare,plain_vader,24,5,5,1,0.1657025,58.28512500000001,,,,0.4495477289515561
2020-01-13,Industrials,finance_vader,10,4,5,0.8,0.07404583333333334,53.70229166666667,,,,-0.3175317682971579
2020-01-13,Industrials,plain_vader,10,4,5,0.8,0.07404583333333334,53.70229166666667,,,,-0.3041080131213632
2020-01-13,Materials,finance_vader,4,2,5,0.4,0.32985,66.49249999999999,,,,1.548044630039582
2020-01-13,Materials,plain_vader,4,2,5,0.4,0.32985,66.49249999999999,,,,1.646540411810658
2020-01-13,RealEstate,finance_vader,3,1,5,0.2,0.2394666666666667,61.97333333333334,,,,0.6272600774778406
2020-01-13,RealEstate,plain_vader,3,1,5,0.2,0.2394666666666667,61.97333333333334,,,,0.6593822702459256
2020-01-13,Tech,finance_vader,39,5,5,1,0.2119464166666666,60.59732083333333,,,,0.8318845156731556
2020-01-13,Tech,plain_vader,39,5,5,1,0.20091575,60.0457875,,,,0.7666176777936883
2020-01-13,Utilities,finance_vader,6,4,5,0.8,0.006599999999999999,50.33,,,,-1.144602210013336
2020-01-13,Utilities,plain_vader,6,4,5,0.8,0.006599999999999999,50.33,,,,-1.107172809590234
2020-01-14,Comm,finance_vader,4,2,5,0.4,0.0863,54.315,,,,-0.1590053434246342
2020-01-14,Comm,plain_vader,4,2,5,0.4,0.0863,54.315,,,,-0.1230741869431495
2020-01-14,Consumer,finance_vader,19,5,5,1,0.04291,52.1455,,,,-0.7525382072136779
2020-01-14,Consumer,plain_vader,19,5,5,1,0.04291,52.1455,,,,-0.7330195571269321
2020-01-14,Energy,finance_vader,23,5,5,1,0.1942883333333333,59.71441666666667,,,,0.6748343697789136
2020-01-14,Energy,plain_vader,23,5,5,1,0.2138183333333333,60.69091666666666,,,,0.8732183808154519
2020-01-14,Financials,finance_vader,38,5,5,1,0.05152071428571429,52.57603571428572,,,,-0.4563529425676451
2020-01-14,Financials,plain_vader,38,5,5,1,0.0355654761904762,51.77827380952381,,,,-0.580538191243307
2020-01-14,Healthcare,finance_vader,9,4,5,0.8,0.3236249999999999,66.18124999999999,,,,1.688996292479286
2020-01-14,Healthcare,plain_vader,9,4,5,0.8,0.3236249999999999,66.18124999999999,,,,1.762135499338539
2020-01-14,Industrials,finance_vader,10,3,5,0.6,0.1494383333333333,57.47191666666667,,,,0.3633913936338657
2020-01-14,Industrials,plain_vader,10,3,5,0.6,0.1494383333333333,57.47191666666667,,,,0.3816655824766748
2020-01-14,Materials,finance_vader,4,2,5,0.4,0.20165,60.0825,,,,0.6669551329458351
2020-01-14,Materials,plain_vader,4,2,5,0.4,0.042,52.1,,,,-0.3887109509398264
2020-01-14,RealEstate,finance_vader,2,1,5,0.2,0.148,57.4,,,,0.05380172222991859
2020-01-14,RealEstate,plain_vader,2,1,5,0.2,0.148,57.4,,,,0.0826854223383669
2020-01-14,Tech,finance_vader,12,3,5,0.6,0.2298533333333333,61.49266666666666,,,,0.9989699294552574
2020-01-14,Tech,plain_vader,12,3,5,0.6,0.2298533333333333,61.49266666666666,,,,1.037628608646909
2020-01-14,Utilities,finance_vader,5,3,5,0.6,0.2927166666666667,64.63583333333334,,,,0.631662691053909
2020-01-14,Utilities,plain_vader,5,3,5,0.6,0.2927166666666667,64.63583333333334,,,,0.6940229708881289
2020-01-15,Comm,finance_vader,9,3,5,0.6,0.0006972222222222194,50.03486111111111,,,,-0.862814150313269
2020-01-15,Comm,plain_vader,9,3,5,0.6,0.0006972222222222194,50.03486111111111,,,,-0.8369888028000978
2020-01-15,Consumer,finance_vader,27,4,5,0.8,0.1196521428571428,55.98260714285714,,,,0.1938663406684342
2020-01-15,Consumer,plain_vader,27,4,5,0.8,0.1193254761904762,55.96627380952381,,,,0.2176411601710146
2020-01-15,Energy,finance_vader,13,5,5,1,0.1458866666666667,57.29433333333333,,,,0.2701889528048852
2020-01-15,Energy,plain_vader,13,5,5,1,0.08600666666666665,54.30033333333333,,,,-0.2190646929329162
2020-01-15,Financials,finance_vader,36,5,5,1,0.06300596825396826,53.15029841269842,,,,-0.3527614880729446
2020-01-15,Financials,plain_vader,36,5,5,1,0.06089596825396826,53.04479841269841,,,,-0.3477392713184305
2020-01-15,Healthcare,finance_vader,12,3,5,0.6,0.285675,64.28375,,,,1.378292187233003
2020-01-15,Healthcare,plain_vader,12,3,5,0.6,0.285675,64.28375,,,,1.446710490956668
2020-01-15,Industrials,finance_vader,10,4,5,0.8,-0.09173124999999997,45.4134375,,,,-1.814782234312161
2020-01-15,Industrials,plain_vader,10,4,5,0.8,-0.09173124999999997,45.4134375,,,,-1.812023873522007
2020-01-15,Materials,finance_vader,4,2,5,0.4,0.1729833333333334,58.64916666666667,,,,0.4699356406159801
2020-01-15,Materials,plain_vader,4,2,5,0.4,0.1729833333333334,58.64916666666667,,,,0.5374103193893993
2020-01-15,RealEstate,finance_vader,7,2,5,0.4,0.0252875,51.26437499999999,,,,-0.7155551482332075
2020-01-15,RealEstate,plain_vader,7,2,5,0.4,0.0252875,51.26437499999999,,,,-0.6910162389100617
2020-01-15,Tech,finance_vader,24,5,5,1,0.02961200000000001,51.4806,,,,-0.8694369358405407
2020-01-15,Tech,plain_vader,24,5,5,1,0.02961200000000001,51.4806,,,,-0.8377038791025282
2020-01-15,Utilities,finance_vader,10,4,5,0.8,0.1157125,55.785625,,,,-0.4672117375334626
2020-01-15,Utilities,plain_vader,10,4,5,0.8,0.1157125,55.785625,,,,-0.4202747798910016
2020-01-16,Comm,finance_vader,17,4,5,0.8,0.1423625,57.118125,,,,0.3019292460886173
2020-01-16,Comm,plain_vader,17,4,5,0.8,0.1423625,57.118125,,,,0.3444788433496389
2020-01-16,Consumer,finance_vader,19,4,5,0.8,0.2215192857142857,61.07596428571429,,,,1.450119081215718
2020-01-16,Consumer,plain_vader,19,4,5,0.8,0.2215192857142857,61.07596428571429,,,,1.489001951316915
2020-01-16,Energy,finance_vader,13,3,5,0.6,0.1714238095238095,58.57119047619048,,,,0.4836834155249136
2020-01-16,Energy,plain_vader,13,3,5,0.6,0.1714238095238095,58.57119047619048,,,,0.5109132643542654
2020-01-16,Financials,finance_vader,46,5,5,1,0.1387993846153846,56.93996923076923,,,,0.3308585923975249
2020-01-16,Financials,plain_vader,46,5,5,1,0.1434289572649573,57.17144786324786,,,,0.4107770122093499
2020-01-16,Healthcare,finance_vader,8,4,5,0.8,0.12518125,56.2590625,,,,0.06429832711783678
2020-01-16,Healthcare,plain_vader,8,4,5,0.8,0.12518125,56.2590625,,,,0.1127515334075801
2020-01-16,Industrials,finance_vader,4,2,5,0.4,0.2856666666666667,64.28333333333333,,,,1.593766132207687
2020-01-16,Industrials,plain_vader,4,2,5,0.4,0.2856666666666667,64.28333333333333,,,,1.620804674194393
2020-01-16,Materials,finance_vader,4,4,5,0.8,0.1101,55.505,,,,0.03775276587147813
2020-01-16,Materials,plain_vader,4,4,5,0.8,0.1101,55.505,,,,0.09279197698550966
2020-01-16,RealEstate,finance_vader,3,3,5,0.6,0.2476666666666667,62.38333333333333,,,,0.6786707026203291
2020-01-16,RealEstate,plain_vader,3,3,5,0.6,0.2476666666666667,62.38333333333333,,,,0.711083226727434
2020-01-16,Tech,finance_vader,19,4,5,0.8,0.2058555555555556,60.29277777777777,,,,0.7750520599252758
2020-01-16,Tech,plain_vader,19,4,5,0.8,0.2221305555555556,61.10652777777778,,,,0.9653020024400514
2020-01-16,Utilities,finance_vader,11,4,5,0.8,0.18776875,59.3884375,,,,-0.01987328197037058
2020-01-16,Utilities,plain_vader,11,4,5,0.8,0.18776875,59.3884375,,,,0.03334232312208411
2020-01-17,Comm,finance_vader,8,3,5,0.6,0.0634,53.16999999999999,,,,-0.347284533611541
2020-01-17,Comm,plain_vader,8,3,5,0.6,0.0634,53.16999999999999,,,,-0.3140568294172607
2020-01-17,Consumer,finance_vader,23,5,5,1,0.07480088888888889,53.74004444444444,,,,-0.3592512705088818
2020-01-17,Consumer,plain_vader,23,5,5,1,0.07522533333333332,53.76126666666666,,,,-0.330994738360996
2020-01-17,Energy,finance_vader,31,4,5,0.8,0.1497738888888889,57.48869444444444,,,,0.3026867316068925
2020-01-17,Energy,plain_vader,31,4,5,0.8,0.1410905555555556,57.05452777777778,,,,0.2516841912552968
2020-01-17,Financials,finance_vader,17,5,5,1,0.11718,55.859,,,,0.1358621644753903
2020-01-17,Financials,plain_vader,17,5,5,1,0.11718,55.859,,,,0.1695369729270704
2020-01-17,Healthcare,finance_vader,11,3,5,0.6,0.2004055555555555,60.02027777777778,,,,0.6801744944541174
2020-01-17,Healthcare,plain_vader,11,3,5,0.6,0.2004055555555555,60.02027777777778,,,,0.7379854519947083
2020-01-17,Industrials,finance_vader,12,4,5,0.8,0.2668166666666667,63.34083333333334,,,,1.423518407269533
2020-01-17,Industrials,plain_vader,12,4,5,0.8,0.2360833333333333,61.80416666666667,,,,1.169792427860393
2020-01-17,Materials,finance_vader,5,3,5,0.6,0.3139333333333333,65.69666666666667,,,,1.438652993309925
2020-01-17,Materials,plain_vader,5,3,5,0.6,0.3139333333333333,65.69666666666667,,,,1.534001181226053
2020-01-17,RealEstate,finance_vader,3,2,5,0.4,0.18715,59.35749999999999,,,,0.2992561093431416
2020-01-17,RealEstate,plain_vader,3,2,5,0.4,0.18715,59.35749999999999,,,,0.3295259645641057
2020-01-17,Tech,finance_vader,38,5,5,1,0.101052375957376,55.0526187978688,,,,-0.2028428482159038
2020-01-17,Tech,plain_vader,38,5,5,1,0.07141555777555778,53.57077788877789,,,,-0.4461984456588133
2020-01-17,Utilities,finance_vader,17,5,5,1,0.1510502222222222,57.55251111111112,,,,-0.2478286572037696
2020-01-17,Utilities,plain_vader,17,5,5,1,0.1510502222222222,57.55251111111112,,,,-0.1978125343324889
2020-01-21,Comm,finance_vader,19,4,5,0.8,-0.02755,48.6225,,,,-1.095057125205391
2020-01-21,Comm,plain_vader,19,4,5,0.8,-0.02755,48.6225,,,,-1.072566494614658
2020-01-21,Consumer,finance_vader,51,5,5,1,0.0702494696969697,53.51247348484848,,,,-0.4153805843667021
2020-01-21,Consumer,plain_vader,51,5,5,1,0.07009310606060606,53.5046553030303,,,,-0.3948431510603473
2020-01-21,Energy,finance_vader,28,4,5,0.8,0.2015483928571428,60.07741964285714,,,,0.7355295899146149
2020-01-21,Energy,plain_vader,28,4,5,0.8,0.1544671428571429,57.72335714285715,,,,0.366000984667801
2020-01-21,Financials,finance_vader,29,5,5,1,0.1768022222222222,58.84011111111111,,,,0.6736258688983076
2020-01-21,Financials,plain_vader,29,5,5,1,0.1993055555555556,59.96527777777778,,,,0.924308754842785
2020-01-21,Healthcare,finance_vader,21,5,5,1,0.1491640476190476,57.45820238095239,,,,0.2606502026258437
2020-01-21,Healthcare,plain_vader,21,5,5,1,0.09057404761904761,54.52870238095237,,,,-0.174889496924041
2020-01-21,Industrials,finance_vader,16,5,5,1,0.1263022857142857,56.31511428571429,,,,0.1544333315010457
2020-01-21,Industrials,plain_vader,16,5,5,1,0.1046862857142857,55.23431428571428,,,,-0.02540107012257464
2020-01-21,Materials,finance_vader,11,4,5,0.8,0.0126075,50.63037500000001,,,,-0.6322910546855591
2020-01-21,Materials,plain_vader,11,4,5,0.8,0.0126075,50.63037500000001,,,,-0.5965314327172926
2020-01-21,RealEstate,finance_vader,7,3,5,0.6,0.08384444444444444,54.19222222222222,,,,-0.3484272067304192
2020-01-21,RealEstate,plain_vader,7,3,5,0.6,0.08384444444444444,54.19222222222222,,,,-0.3218150149573379
2020-01-21,Tech,finance_vader,44,5,5,1,0.01439800000000001,50.7199,,,,-1.011395349597658
2020-01-21,Tech,plain_vader,44,5,5,1,0.01794666666666668,50.89733333333334,,,,-0.9469539435935079
2020-01-21,Utilities,finance_vader,15,5,5,1,0.2026358333333333,60.13179166666666,,,,0.07242430633128431
2020-01-21,Utilities,plain_vader,15,5,5,1,0.2026358333333333,60.13179166666666,,,,0.1269353601163878
2020-01-22,Comm,finance_vader,4,3,5,0.6,0.18275,59.1375,,,,0.633987141008866
2020-01-22,Comm,plain_vader,4,3,5,0.6,0.18275,59.1375,,,,0.6813046718615673
2020-01-22,Consumer,finance_vader,32,5,5,1,0.08442657142857143,54.22132857142857,,,,-0.2405447893908986
2020-01-22,Consumer,plain_vader,32,5,5,1,0.08442657142857143,54.22132857142857,,,,-0.2165250518037271
2020-01-22,Energy,finance_vader,11,4,5,0.8,0.1615416666666667,58.07708333333333,,,,0.4010671733082098
2020-01-22,Energy,plain_vader,11,4,5,0.8,0.1127166666666667,55.63583333333333,,,,0.009199922189482171
