decision_date,effective_date,fund_id,universe,method,eligible_asset_count,complete_history_rows,asset_cap,solver,solver_success,fallback_used,fallback_source,status,solver_status_code,solver_message,objective_value,weight_sum,minimum_weight,maximum_weight
2020-12-31,2021-01-04,equity_risk_parity,equity,risk_parity,50,252,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,7.689450064975601e-12,1.000000000000008,0.009778878764826537,0.03887912604849001
2021-01-29,2021-02-01,combined_equal_weight,combined,equal_weight,60,271,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2021-01-29,2021-02-01,combined_max_sharpe,combined,max_sharpe,60,271,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1201521186327026,1,0,0.08333333333333333
2021-01-29,2021-02-01,combined_min_variance,combined,minimum_variance,60,271,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0002167759962626971,1,0,0.08333333333333333
2021-01-29,2021-02-01,combined_risk_parity,combined,risk_parity,60,271,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,6.740182235612516e-12,0.9999999999999287,0.009033540037960985,0.03376570560488736
2021-01-29,2021-02-01,equity_equal_weight,equity,equal_weight,50,271,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2021-01-29,2021-02-01,equity_max_sharpe,equity,max_sharpe,50,271,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07092944028962661,1,0,0.1
2021-01-29,2021-02-01,equity_min_variance,equity,minimum_variance,50,271,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0002102776850956314,1,0,0.1
2021-01-29,2021-02-01,equity_risk_parity,equity,risk_parity,50,271,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.287041926777442e-12,0.9999999999999721,0.009786664390619624,0.03847898621671619
2021-01-31,2021-02-01,crypto_equal_weight,crypto,equal_weight,10,396,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-01-31,2021-02-01,crypto_max_sharpe,crypto,max_sharpe,10,396,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1259301904890707,0.9999999999999999,0,0.35
2021-01-31,2021-02-01,crypto_min_variance,crypto,minimum_variance,10,396,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001653923515398514,1,0,0.35
2021-01-31,2021-02-01,crypto_risk_parity,crypto,risk_parity,10,396,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.316439256392753e-12,0.99999999999998,0.08375599293028665,0.1407924472342126
2021-02-26,2021-03-01,combined_equal_weight,combined,equal_weight,60,290,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2021-02-26,2021-03-01,combined_max_sharpe,combined,max_sharpe,60,290,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1299601285400921,1,0,0.08333333333333333
2021-02-26,2021-03-01,combined_min_variance,combined,minimum_variance,60,290,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0002060651146654669,1,0,0.08333333333333333
2021-02-26,2021-03-01,combined_risk_parity,combined,risk_parity,60,290,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.194632905554804e-12,0.9999999999999448,0.008959356332211628,0.03358429145344184
2021-02-26,2021-03-01,equity_equal_weight,equity,equal_weight,50,290,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2021-02-26,2021-03-01,equity_max_sharpe,equity,max_sharpe,50,290,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07108408876590198,1,0,0.1
2021-02-26,2021-03-01,equity_min_variance,equity,minimum_variance,50,290,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0002000380455229184,0.9999999999999999,0,0.1
2021-02-26,2021-03-01,equity_risk_parity,equity,risk_parity,50,290,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,5.105711717754094e-13,1.000000000000018,0.009737787252427471,0.03814164231861699
2021-02-28,2021-03-01,crypto_equal_weight,crypto,equal_weight,10,424,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-02-28,2021-03-01,crypto_max_sharpe,crypto,max_sharpe,10,424,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1425926004180727,1,0,0.35
2021-02-28,2021-03-01,crypto_min_variance,crypto,minimum_variance,10,424,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001732032514949244,0.9999999999999998,0,0.35
2021-02-28,2021-03-01,crypto_risk_parity,crypto,risk_parity,10,424,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,7101.555183882217,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-03-31,2021-04-01,combined_equal_weight,combined,equal_weight,60,313,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2021-03-31,2021-04-01,combined_max_sharpe,combined,max_sharpe,60,313,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.136867586382896,1.000000000000001,0,0.08333333333333333
2021-03-31,2021-04-01,combined_min_variance,combined,minimum_variance,60,313,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001950183406872318,1,0,0.08333333333333333
2021-03-31,2021-04-01,combined_risk_parity,combined,risk_parity,60,313,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.757956793503671e-13,0.9999999999999548,0.009024581635254767,0.03326976477054625
2021-03-31,2021-04-01,crypto_equal_weight,crypto,equal_weight,10,455,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-03-31,2021-04-01,crypto_max_sharpe,crypto,max_sharpe,10,455,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1472664691180321,1,0,0.35
2021-03-31,2021-04-01,crypto_min_variance,crypto,minimum_variance,10,455,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001701735923679118,1,0,0.35
2021-03-31,2021-04-01,crypto_risk_parity,crypto,risk_parity,10,455,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,7.666094789456681e-13,1.000000000000015,0.0859149801850695,0.1406072022757535
2021-03-31,2021-04-01,equity_equal_weight,equity,equal_weight,50,313,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2021-03-31,2021-04-01,equity_max_sharpe,equity,max_sharpe,50,313,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07682714888888509,1.000000000000001,0,0.1
2021-03-31,2021-04-01,equity_min_variance,equity,minimum_variance,50,313,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001896626184365039,1,0,0.1
2021-03-31,2021-04-01,equity_risk_parity,equity,risk_parity,50,313,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,3.703617844393899e-11,1.000000000000051,0.009810167856905186,0.03762710702820077
2021-04-30,2021-05-03,combined_equal_weight,combined,equal_weight,60,334,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2021-04-30,2021-05-03,combined_max_sharpe,combined,max_sharpe,60,334,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1474111378713179,1,0,0.08333333333333333
2021-04-30,2021-05-03,combined_min_variance,combined,minimum_variance,60,334,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.000183949001946064,1,0,0.08333333333333333
2021-04-30,2021-05-03,combined_risk_parity,combined,risk_parity,60,334,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,5.206607874103266e-13,0.9999999999999807,0.009101510589336595,0.03274792250692579
2021-04-30,2021-05-01,crypto_equal_weight,crypto,equal_weight,10,485,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-04-30,2021-05-01,crypto_max_sharpe,crypto,max_sharpe,10,485,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1571547629308843,1,2.775557561562891e-17,0.35
2021-04-30,2021-05-01,crypto_min_variance,crypto,minimum_variance,10,485,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001739027241379557,1,0,0.35
2021-04-30,2021-05-01,crypto_risk_parity,crypto,risk_parity,10,485,0.35,SLSQP,False,True,previous_feasible_target,fallback,8,Positive directional derivative for linesearch; invalid output: weight sum 1.010958643211314 is not one,648.176275851822,1.000000000000015,0.0859149801850695,0.1406072022757535
2021-04-30,2021-05-03,equity_equal_weight,equity,equal_weight,50,334,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2021-04-30,2021-05-03,equity_max_sharpe,equity,max_sharpe,50,334,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.08344894404609382,1.000000000000002,2.775557561562891e-17,0.09999999999999998
2021-04-30,2021-05-03,equity_min_variance,equity,minimum_variance,50,334,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001791478120414067,1,0,0.1
2021-04-30,2021-05-03,equity_risk_parity,equity,risk_parity,50,334,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.726031889294447e-11,0.9999999999999861,0.009838344225814867,0.03728478764266303
2021-05-28,2021-06-01,combined_equal_weight,combined,equal_weight,60,354,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2021-05-28,2021-06-01,combined_max_sharpe,combined,max_sharpe,60,354,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1452794972855212,1.000000000000001,0,0.08333333333333333
2021-05-28,2021-06-01,combined_min_variance,combined,minimum_variance,60,354,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001757106208403293,1,0,0.08333333333333333
2021-05-28,2021-06-01,combined_risk_parity,combined,risk_parity,60,354,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,7.89054817835595e-13,0.9999999999999003,0.008414241917168157,0.03268087354445448
2021-05-28,2021-06-01,equity_equal_weight,equity,equal_weight,50,354,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2021-05-28,2021-06-01,equity_max_sharpe,equity,max_sharpe,50,354,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.08948816251144383,1.000000000000001,0,0.1
2021-05-28,2021-06-01,equity_min_variance,equity,minimum_variance,50,354,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001713128379170717,0.9999999999999998,0,0.1
2021-05-28,2021-06-01,equity_risk_parity,equity,risk_parity,50,354,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.160716886923469e-11,0.9999999999999513,0.0098532318890861,0.03687398538786463
2021-05-31,2021-06-01,crypto_equal_weight,crypto,equal_weight,10,516,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-05-31,2021-06-01,crypto_max_sharpe,crypto,max_sharpe,10,516,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1406992937885234,1,0,0.35
2021-05-31,2021-06-01,crypto_min_variance,crypto,minimum_variance,10,516,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.002048883075730599,0.9999999999999998,0,0.35
2021-05-31,2021-06-01,crypto_risk_parity,crypto,risk_parity,10,516,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,16930.44303416566,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-06-30,2021-07-01,combined_equal_weight,combined,equal_weight,60,376,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2021-06-30,2021-07-01,combined_max_sharpe,combined,max_sharpe,60,376,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1332368855171367,1,0,0.08333333333333333
2021-06-30,2021-07-01,combined_min_variance,combined,minimum_variance,60,376,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001674782640349664,1,0,0.08333333333333333
2021-06-30,2021-07-01,combined_risk_parity,combined,risk_parity,60,376,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.649979830744242e-11,1.000000000000072,0.008299839693657352,0.03261287187943553
2021-06-30,2021-07-01,crypto_equal_weight,crypto,equal_weight,10,546,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-06-30,2021-07-01,crypto_max_sharpe,crypto,max_sharpe,10,546,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1264814098655208,1,0,0.35
2021-06-30,2021-07-01,crypto_min_variance,crypto,minimum_variance,10,546,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.002074761037744933,1,2.775557561562891e-17,0.35
2021-06-30,2021-07-01,crypto_risk_parity,crypto,risk_parity,10,546,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,16647.57088138729,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-06-30,2021-07-01,equity_equal_weight,equity,equal_weight,50,376,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2021-06-30,2021-07-01,equity_max_sharpe,equity,max_sharpe,50,376,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.08772977258838509,1,0,0.1
2021-06-30,2021-07-01,equity_min_variance,equity,minimum_variance,50,376,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001633459358221405,1,0,0.1
2021-06-30,2021-07-01,equity_risk_parity,equity,risk_parity,50,376,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.186828038346634e-11,1.000000000000077,0.009872320574486169,0.03638877193633318
2021-07-30,2021-08-02,combined_equal_weight,combined,equal_weight,60,397,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2021-07-30,2021-08-02,combined_max_sharpe,combined,max_sharpe,60,397,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1304397631472281,1.000000000000001,0,0.08333333333333333
2021-07-30,2021-08-02,combined_min_variance,combined,minimum_variance,60,397,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001596499757489863,1,0,0.08333333333333333
2021-07-30,2021-08-02,combined_risk_parity,combined,risk_parity,60,397,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,8.726392157505777e-13,0.9999999999999623,0.008257065310653596,0.03265595329281844
2021-07-30,2021-08-02,equity_equal_weight,equity,equal_weight,50,397,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2021-07-30,2021-08-02,equity_max_sharpe,equity,max_sharpe,50,397,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.08663147413677059,1.000000000000001,0,0.1
2021-07-30,2021-08-02,equity_min_variance,equity,minimum_variance,50,397,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001557561981112632,1,0,0.1
2021-07-30,2021-08-02,equity_risk_parity,equity,risk_parity,50,397,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,4.346297661363536e-12,0.9999999999999594,0.00983392596289949,0.03623817809363907
2021-07-31,2021-08-01,crypto_equal_weight,crypto,equal_weight,10,577,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-07-31,2021-08-01,crypto_max_sharpe,crypto,max_sharpe,10,577,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.123846801039603,0.9999999999999999,0,0.35
2021-07-31,2021-08-01,crypto_min_variance,crypto,minimum_variance,10,577,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.002012044010390972,0.9999999999999998,0,0.35
2021-07-31,2021-08-01,crypto_risk_parity,crypto,risk_parity,10,577,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,15082.84583425252,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-08-31,2021-09-01,combined_equal_weight,combined,equal_weight,60,419,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2021-08-31,2021-09-01,combined_max_sharpe,combined,max_sharpe,60,419,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1360762500735458,1.000000000000001,0,0.08333333333333333
2021-08-31,2021-09-01,combined_min_variance,combined,minimum_variance,60,419,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001525383353715865,1,0,0.08333333333333333
2021-08-31,2021-09-01,combined_risk_parity,combined,risk_parity,60,419,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,4.372391533252895e-13,0.9999999999999163,0.008162664511828944,0.03273223794364202
2021-08-31,2021-09-01,crypto_equal_weight,crypto,equal_weight,10,608,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-08-31,2021-09-01,crypto_max_sharpe,crypto,max_sharpe,10,608,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1314687260571054,1,0,0.35
2021-08-31,2021-09-01,crypto_min_variance,crypto,minimum_variance,10,608,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.00197267505854125,1,3.400790109806184e-18,0.35
2021-08-31,2021-09-01,crypto_risk_parity,crypto,risk_parity,10,608,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,14569.99984206246,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-08-31,2021-09-01,equity_equal_weight,equity,equal_weight,50,419,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2021-08-31,2021-09-01,equity_max_sharpe,equity,max_sharpe,50,419,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.08803340354669607,1,0,0.1
2021-08-31,2021-09-01,equity_min_variance,equity,minimum_variance,50,419,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001489834715405362,1,0,0.1
2021-08-31,2021-09-01,equity_risk_parity,equity,risk_parity,50,419,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,3.845595425540079e-12,0.9999999999999422,0.00978616582525659,0.035785480294105
2021-09-30,2021-10-01,combined_equal_weight,combined,equal_weight,60,440,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2021-09-30,2021-10-01,combined_max_sharpe,combined,max_sharpe,60,440,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1190784192366796,1,0,0.08333333333333333
2021-09-30,2021-10-01,combined_min_variance,combined,minimum_variance,60,440,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001474061365450428,1,0,0.08333333333333333
2021-09-30,2021-10-01,combined_risk_parity,combined,risk_parity,60,440,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,9.710592466811426e-13,1.000000000000077,0.007965207184900408,0.03273720542783379
2021-09-30,2021-10-01,crypto_equal_weight,crypto,equal_weight,10,638,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-09-30,2021-10-01,crypto_max_sharpe,crypto,max_sharpe,10,638,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1211395030575197,1,0,0.35
2021-09-30,2021-10-01,crypto_min_variance,crypto,minimum_variance,10,638,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001985224848012649,0.9999999999999999,0,0.35
2021-09-30,2021-10-01,crypto_risk_parity,crypto,risk_parity,10,638,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,14170.91799460866,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-09-30,2021-10-01,equity_equal_weight,equity,equal_weight,50,440,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2021-09-30,2021-10-01,equity_max_sharpe,equity,max_sharpe,50,440,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07518108620219703,1.000000000000001,0,0.1
2021-09-30,2021-10-01,equity_min_variance,equity,minimum_variance,50,440,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001441421423345042,1,0,0.1
2021-09-30,2021-10-01,equity_risk_parity,equity,risk_parity,50,440,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,8.640255944156912e-13,0.9999999999999372,0.00975610278835032,0.03575094237781467
2021-10-29,2021-11-01,combined_equal_weight,combined,equal_weight,60,461,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2021-10-29,2021-11-01,combined_max_sharpe,combined,max_sharpe,60,461,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1282403616718371,1,0,0.08333333333333333
2021-10-29,2021-11-01,combined_min_variance,combined,minimum_variance,60,461,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001422476353841193,1,0,0.08333333333333333
2021-10-29,2021-11-01,combined_risk_parity,combined,risk_parity,60,461,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.22919223550041e-11,1.000000000000004,0.007919848397379317,0.03276312821939168
2021-10-29,2021-11-01,equity_equal_weight,equity,equal_weight,50,461,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2021-10-29,2021-11-01,equity_max_sharpe,equity,max_sharpe,50,461,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.08399272442730907,1.000000000000001,0,0.1
2021-10-29,2021-11-01,equity_min_variance,equity,minimum_variance,50,461,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001391918470878139,1,0,0.1
2021-10-29,2021-11-01,equity_risk_parity,equity,risk_parity,50,461,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,2.742970778514163e-11,1.000000000000073,0.009768681417204788,0.03595359548649835
2021-10-31,2021-11-01,crypto_equal_weight,crypto,equal_weight,10,669,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-10-31,2021-11-01,crypto_max_sharpe,crypto,max_sharpe,10,669,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1245363049959375,1,2.775557561562891e-17,0.35
2021-10-31,2021-11-01,crypto_min_variance,crypto,minimum_variance,10,669,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001933099934146049,1,0,0.35
2021-10-31,2021-11-01,crypto_risk_parity,crypto,risk_parity,10,669,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,13213.61706685063,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-11-30,2021-12-01,combined_equal_weight,combined,equal_weight,60,482,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2021-11-30,2021-12-01,combined_max_sharpe,combined,max_sharpe,60,482,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1209922813188827,1.000000000000001,0,0.08333333333333333
2021-11-30,2021-12-01,combined_min_variance,combined,minimum_variance,60,482,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.000138224902133334,1,0,0.08333333333333333
2021-11-30,2021-12-01,combined_risk_parity,combined,risk_parity,60,482,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.225277614042702e-12,0.9999999999999379,0.007939161965616198,0.03288574856177373
2021-11-30,2021-12-01,crypto_equal_weight,crypto,equal_weight,10,699,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-11-30,2021-12-01,crypto_max_sharpe,crypto,max_sharpe,10,699,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1190993543587352,1,0,0.35
2021-11-30,2021-12-01,crypto_min_variance,crypto,minimum_variance,10,699,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001894245571991986,1,0,0.35
2021-11-30,2021-12-01,crypto_risk_parity,crypto,risk_parity,10,699,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,12320.75107927066,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-11-30,2021-12-01,equity_equal_weight,equity,equal_weight,50,482,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2021-11-30,2021-12-01,equity_max_sharpe,equity,max_sharpe,50,482,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.08246537663244934,1,0,0.1
2021-11-30,2021-12-01,equity_min_variance,equity,minimum_variance,50,482,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001353048706961843,1,0,0.1
2021-11-30,2021-12-01,equity_risk_parity,equity,risk_parity,50,482,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.571375980247892e-12,1.000000000000053,0.009741790418013388,0.03619483887917273
2021-12-31,2022-01-03,combined_equal_weight,combined,equal_weight,60,504,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2021-12-31,2022-01-03,combined_max_sharpe,combined,max_sharpe,60,504,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1208565471523983,1,0,0.08333333333333333
2021-12-31,2022-01-03,combined_min_variance,combined,minimum_variance,60,504,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001342014866693339,1,0,0.08333333333333333
2021-12-31,2022-01-03,combined_risk_parity,combined,risk_parity,60,504,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,4.265925124643974e-14,1.000000000000063,0.007886652723112588,0.03314217980749448
2021-12-31,2022-01-01,crypto_equal_weight,crypto,equal_weight,10,730,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-12-31,2022-01-01,crypto_max_sharpe,crypto,max_sharpe,10,730,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1085717888131042,0.9999999999999999,6.967560503478064e-18,0.35
2021-12-31,2022-01-01,crypto_min_variance,crypto,minimum_variance,10,730,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001863545484527071,1,6.857439102130682e-18,0.35
2021-12-31,2022-01-01,crypto_risk_parity,crypto,risk_parity,10,730,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,11804.49206280001,0.9999999999999716,0.09999999999999715,0.09999999999999715
2021-12-31,2022-01-03,equity_equal_weight,equity,equal_weight,50,504,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2021-12-31,2022-01-03,equity_max_sharpe,equity,max_sharpe,50,504,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.08827044944324523,1,0,0.1
